GeneID	cat	group	phylalist	orderlist	genuslist	specieslist
KFKNDGEA_03076	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03077	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03078	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03079	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	xylanisolvens
KFKNDGEA_03080	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03081	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	xylanisolvens
KFKNDGEA_03082	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03083	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03084	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03085	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03086	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03087	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03088	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03089	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03090	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03091	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03092	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03094	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03095	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03096	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	finegoldii, fragilis, intestinigallinarum, ovatus, sp., coli
KFKNDGEA_03097	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, ovatus, sp., xylanisolvens, zhangwenhongi
KFKNDGEA_03098	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, ovatus, sp., xylanisolvens
KFKNDGEA_03099	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03100	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03101	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03102	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03103	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03104	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03105	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03106	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	acidifaciens, caccae, caecimuris, fragilis, ndongoniae, ovatus, sp., coli
KFKNDGEA_03107	multiphyla	Bacteria	Bacteroidetes, Firmicutes, Proteobacteria	Bacteroidales, Erysipelotrichales, Enterobacterales	Bacteroides, Barnesiella, Catenibacterium, Coprobacter, Escherichia, Phocaeicola, Prevotella	caccae, cellulosilyticus, coprophilus, eggerthii, faecichinchillae, fragilis, intestinalis, ovatus, plebeius, pyogenes, sp, sp., stercoris, thetaiotaomicron, uniformis, vulgatus, excrementavium, excrementigallinarum, excrementipullorum, merdigallinarum, merdipullorum, mitsuokai, coli, gallinarum
KFKNDGEA_03108	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, congonensis, finegoldii, fragilis, ovatus, sp., thetaiotaomicron
KFKNDGEA_03109	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, faecis, fragilis, ovatus, sp., thetaiotaomicron, xylanisolvens
KFKNDGEA_03110	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03111	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03112	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03113	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, bouchesdurhonensis, caccae, caecimuris, congonensis, faecalis, faecichinchillae, finegoldii, fragilis, ovatus, sp., thetaiotaomicron, xylanisolvens
KFKNDGEA_03114	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, faecis, finegoldii, fragilis, ovatus, sp., thetaiotaomicron, xylanisolvens
KFKNDGEA_03115	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03116	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	caecimuris, fragilis, ovatus, sp., xylanisolvens, coli
KFKNDGEA_03117	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03118	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	caecimuris, sp., xylanisolvens
KFKNDGEA_03119	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Prevotella	sp., xylanisolvens
KFKNDGEA_03120	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Prevotella	sp., xylanisolvens
KFKNDGEA_03121	multiphyla	Bacteria	Bacteroidetes, Proteobacteria, Bacteriophage	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	caccae, fragilis, ovatus, sp., coli
KFKNDGEA_03122	multiphyla	Bacteria	Bacteroidetes, Proteobacteria, Bacteriophage	Bacteroidales, Enterobacterales	Bacteroides, Escherichia, Prevotella	caecimuris, fragilis, ovatus, sp., xylanisolvens, coli
KFKNDGEA_03123	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	xylanisolvens
KFKNDGEA_03124	multispecies	Bacteroides	Bacteroidetes, Bacteriophage	Bacteroidales	Bacteroides	caecimuris, sp., xylanisolvens
KFKNDGEA_03125	multispecies	Bacteroides	Bacteroidetes, Bacteriophage	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03126	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03127	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03128	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03130	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, faecis, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens
KFKNDGEA_03131	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03132	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03133	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03134	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03135	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03136	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03137	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03138	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03140	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03141	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03142	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	xylanisolvens
KFKNDGEA_03143	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03144	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, ovatus, sp., xylanisolvens
KFKNDGEA_03145	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	congonensis, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03146	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03147	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia, Phocaeicola	ovatus, sp., xylanisolvens, coli, vulgatus
KFKNDGEA_03148	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	ovatus, sp., xylanisolvens, merdae
KFKNDGEA_03149	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03150	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	ovatus, sp., xylanisolvens, coli
KFKNDGEA_03152	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03153	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Phocaeicola	intestinigallinarum, ovatus, sp., xylanisolvens, vulgatus
KFKNDGEA_03154	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	acidifaciens, congonensis, ovatus, sp., xylanisolvens, coli
KFKNDGEA_03155	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, congonensis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03156	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, congonensis, ovatus, sp., xylanisolvens
KFKNDGEA_03157	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, congonensis, ovatus, sp., xylanisolvens
KFKNDGEA_03158	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, congonensis, ovatus, sp., xylanisolvens
KFKNDGEA_03159	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, congonensis, ovatus, sp., xylanisolvens
KFKNDGEA_03160	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03161	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03162	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03163	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, ovatus, sp., xylanisolvens
KFKNDGEA_03164	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03165	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03166	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, sp., xylanisolvens
KFKNDGEA_03167	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03168	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, sp., xylanisolvens
KFKNDGEA_03169	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03170	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03171	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03172	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03173	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03174	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Alistipes, Bacteroides, Escherichia	onderdonkii, acidifaciens, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens, coli
KFKNDGEA_03175	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03176	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03177	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	caecimuris, ovatus, sp., thetaiotaomicron, uniformis, xylanisolvens, coli
KFKNDGEA_03178	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03179	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03180	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03181	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03182	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, finegoldii, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03183	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, finegoldii, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03184	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03185	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Phocaeicola	fragilis, ovatus, sp., xylanisolvens, dorei
KFKNDGEA_03186	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03187	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03188	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03189	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03190	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03191	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03192	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03193	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03194	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03195	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03196	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03197	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03198	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03199	multispecies	Bacteroides	Bacteroidetes, Bacteriophage	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03200	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03201	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	acidifaciens, congonensis, finegoldii, fragilis, ovatus, sp., xylanisolvens, coli
KFKNDGEA_03202	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, congonensis, finegoldii, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03203	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, faecis, finegoldii, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens
KFKNDGEA_03204	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, xylanisolvens
KFKNDGEA_03205	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, sp., xylanisolvens
KFKNDGEA_03206	multispecies	Bacteroides	Bacteroidetes, Bacteriophage	Bacteroidales	Bacteroides	acidifaciens, bouchesdurhonensis, caccae, caecimuris, faecalis, faecis, finegoldii, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens
KFKNDGEA_03207	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03208	multispecies	Bacteroides	Bacteroidetes, Bacteriophage	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, congonensis, faecis, finegoldii, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens, zhangwenhongi
KFKNDGEA_03209	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03210	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, ovatus, sp., xylanisolvens
KFKNDGEA_03211	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03212	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03213	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03214	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03215	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03216	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03217	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03218	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, caecimuris, congonensis, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03219	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03220	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
KFKNDGEA_03221	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03222	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03223	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03224	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03225	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03226	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03227	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03228	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
KFKNDGEA_03230	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03231	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
KFKNDGEA_03232	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
KFKNDGEA_03233	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03234	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, intestinigallinarum, ovatus, sp., xylanisolvens
KFKNDGEA_03235	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
