isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.001580095.1.ASM158009v1	SAMN03956218	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.1635687732342	0	0.4309839843175768	0.048446436682275745	5206456	9300	52	145	448317	185220	311131	70724	100124.15384615384	35842.45517241379	0.8880507201059608	11	4354	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001580095.1_ASM158009v1
GCA.001580105.1.ASM158010v1	SAMN04024977	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.1635687732342	0	0.4309839843175768	0.048446436682275745	5206456	9300	52	145	448317	185220	311131	70724	100124.15384615384	35842.45517241379	0.8880507201059608	11	4354	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001580105.1_ASM158010v1
GCA.000598465.1.ASM59846v1	SAMN02314535	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	93.49442379182156	5.9727385377943	0.4330764627353496	0.04410945492468065	5430750	0	211	211	246965	246965	68330	68330	25738.151658767772	25738.151658767772	0.8908073470515122	11	4582	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000598465.1_ASM59846v1
GCA.000599085.1.ASM59908v1	SAMN02314418	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43348140821434555	0.053967241396215435	5038892	0	308	308	231806	231806	61167	61167	16360.038961038961	16360.038961038961	0.8928702976765527	11	4232	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599085.1_ASM59908v1
GCA.001054895.1.ASM105489v1	SAMN03197513	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4362882296766594	0.043425117284608385	5450450	5	193	193	229066	229066	58847	58847	28240.673575129535	28240.647668393784	0.8920386390114577	11	4629	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001054895.1_ASM105489v1
GCA.000598205.1.ASM59820v1	SAMN02314428	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.020652622883106153	0.434774789629112	0.06401617964403518	5349243	0	462	462	188077	188077	57260	57260	11578.448051948051	11578.448051948051	0.8872763865840456	11	4749	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598205.1_ASM59820v1
GCA.000598505.1.ASM59850v1	SAMN02314417	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.020652622883106153	0.4356511067747128	0.06005633108639577	5051299	0	271	271	192775	192775	56245	56245	18639.47970479705	18639.47970479705	0.8897511313426507	11	4340	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598505.1_ASM59850v1
GCA.000598145.1.ASM59814v1	SAMN02314427	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	3.614209004543577	0.4346702250788849	0.06375044166173909	5655706	0	363	363	345687	345687	54426	54426	15580.457300275482	15580.457300275482	0.8888274956300769	11	4951	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598145.1_ASM59814v1
GCA.000599125.1.ASM59912v1	SAMN02315066	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.3097893432465923	0.4371328560013601	0.06027047644196789	5723061	0	294	294	260344	260344	51465	51465	19466.19387755102	19466.19387755102	0.8904250714783575	11	5120	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000599125.1_ASM59912v1
GCA.000598485.1.ASM59848v1	SAMN02363970	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.07063197026022	8.921933085501859	0.44075341455016476	0.06122348879828418	6098900	0	444	444	241867	241867	49644	49644	13736.261261261261	13736.261261261261	0.8909834560330552	11	5459	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000598485.1_ASM59848v1
GCA.000598185.2.ASM59818v2	SAMN02314537	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0.7434944237918215	0.43374560130831247	0.05585399224476262	5028768	0	313	313	231745	231745	46869	46869	16066.35143769968	16066.35143769968	0.8935381389636587	11	4280	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598185.2_ASM59818v2
GCA.000598365.1.ASM59836v1	SAMN02314558	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.76951672862454	0.7434944237918215	0.4344083183378737	0.057015045249799716	5190460	0	408	408	188232	188232	46575	46575	12721.71568627451	12721.71568627451	0.8881831282776479	11	4564	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598365.1_ASM59836v1
GCA.000598265.1.ASM59826v1	SAMN02314432	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.0532837670384139	0.4321920049054262	0.0567645757331795	5492693	0	315	315	166043	166043	44035	44035	17437.120634920633	17437.120634920633	0.8903199213937498	11	4840	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598265.1_ASM59826v1
GCA.001058775.1.ASM105877v1	SAMN03198101	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43533242575258796	0.05347728527519773	5314495	0	370	370	189489	189489	42215	42215	14363.5	14363.5	0.8942921199474269	11	4623	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001058775.1_ASM105877v1
GCA.000598305.1.ASM59830v1	SAMN02314525	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.7434944237918215	0.43793982579140744	0.05728270218762733	5421891	0	340	340	136033	136033	41659	41659	15946.738235294117	15946.738235294117	0.8943038508151492	11	4720	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598305.1_ASM59830v1
GCA.000598345.1.ASM59834v1	SAMN02314533	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0.929368029739777	0.43587698587471047	0.05080608974099107	5185876	0	436	436	161827	161827	37847	37847	11894.211009174312	11894.211009174312	0.8923852016515629	11	4492	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598345.1_ASM59834v1
GCA.000598165.1.ASM59816v1	SAMN02314536	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	1.858736059479554	0.43645680968419354	0.04853632052032397	5225257	0	447	447	259474	259474	35864	35864	11689.6129753915	11689.6129753915	0.893674894842493	11	4515	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598165.1_ASM59816v1
GCA.000598385.1.ASM59838v1	SAMN02314534	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.041305245766212306	0.44089569178898985	0.055849852761013376	5510199	0	424	424	181075	181075	35715	35715	12995.752358490567	12995.752358490567	0.8915389444192487	11	4824	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598385.1_ASM59838v1
GCA.000598425.1.ASM59842v1	SAMN02315073	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.14126394052045	1.61090458488228	0.4338369865928921	0.05291019090968796	5262880	0	426	426	130036	130036	34895	34895	12354.178403755868	12354.178403755868	0.8922607013650321	11	4594	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598425.1_ASM59842v1
GCA.001058755.1.ASM105875v1	SAMN03198091	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.07063197026022	0	0.4353161371447196	0.05239196969906019	5314007	0	435	435	136154	136154	34263	34263	12216.108045977011	12216.108045977011	0.8935432339475654	11	4652	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001058755.1_ASM105875v1
GCA.000598325.1.ASM59832v1	SAMN02314527	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.7434944237918215	0.4366975138555153	0.05313395521468525	5287786	0	449	449	182559	182559	30601	30601	11776.806236080178	11776.806236080178	0.8916851022337137	11	4575	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598325.1_ASM59832v1
GCA.000598805.1.ASM59880v1	SAMN02314414	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4402906178959588	0.046187283604747414	5016071	0	557	557	186241	186241	27660	27660	9005.513464991023	9005.513464991023	0.8993136261428516	11	4334	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598805.1_ASM59880v1
GCA.000598445.1.ASM59844v1	SAMN02317048	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	4.225526641883519	0.4406891534799939	0.05046075135566481	5311676	0	792	792	91276	91276	23101	23101	6706.661616161616	6706.661616161616	0.895109189641838	11	4856	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598445.1_ASM59844v1
GCA.000599105.1.ASM59910v1	SAMN02314429	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	94.51672862453532	1.858736059479554	0.43315979693262685	0.046925251921882294	4868335	0	790	790	79863	79863	20682	20682	6162.449367088608	6162.449367088608	0.8934101700067888	11	4425	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000599105.1_ASM59910v1
GCA.001077245.1.ASM107724v1	SAMN03198125	human_USA: WA	USA: WA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.3271375464684	0.5700123915737298	0.43554498163532024	0.048833599878169404	5262003	0	1290	1290	41505	41505	9450	9450	4079.072093023256	4079.072093023256	0.8970808264457469	11	5059	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001077245.1_ASM107724v1
GCA.000944095.1.2d2A.assembly	SAMEA3217990	mouse_missing	missing	mouse	Mus musculus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.66625361420901	10.852953325072283	0.44692237941071433	0.032999918222352494	4811505	0	1025	1025	42445	42445	8111	8111	4694.151219512195	4694.151219512195	0.9102902314348629	11	4686	NA	NA	NA	ncbi_genomes	stool	FALSE	0	GCA_000944095.1_2d2A_assembly
GCA.001373095.1.4g8B.assembly	SAMEA3217991	mouse_missing	missing	mouse	Mus musculus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	96.00165220983064	11.382693102023959	0.4489434847118479	0.03152554144835744	4599101	0	1402	1402	36451	36451	5271	5271	3280.385877318117	3280.385877318117	0.9191100608575459	11	4406	NA	NA	NA	ncbi_genomes	stool	FALSE	0	GCA_001373095.1_4g8B_assembly
GCA.004798515.1.ASM479851v1	SAMN11371867	human_Kazakhstan:Astana	Kazakhstan:Astana	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.07930607187112	0	0.4304506451190569	0.03506108800866878	5148042	0	89	89	732648	732648	254934	254934	57843.168539325845	57843.168539325845	0.8935581722138242	11	4441	NA	NA	NA	ncbi_genomes	purulent	TRUE	1	GCA_004798515.1_ASM479851v1
GCA.000699685.1.ASM69968v1	SAMN02370949	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.4212889735099019	0.04633714571891455	7280041	0	91	91	613150	613150	252957	252957	80000.45054945054	80000.45054945054	0.9011182766690462	11	6022	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000699685.1_ASM69968v1
GCA.013327815.1.ASM1332781v1	SAMN15062759	human_India: Vellore	India: Vellore	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.42007434944237	3.879595208591491	0.4452423186328237	0.10135320070947139	5644861	0	1293	1293	488093	488093	221929	221929	4365.708430007734	4365.708430007734	0.8735504736077646	11	5742	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_013327815.1_ASM1332781v1
GCA.004798525.1.ASM479852v1	SAMN11371868	human_Kazakhstan:Astana	Kazakhstan:Astana	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.57496902106568	0	0.4281914277836129	0.06314029689356558	5701116	0	530	530	1044743	1044743	209814	209814	10756.822641509434	10756.822641509434	0.8838192381982756	11	5453	NA	NA	NA	ncbi_genomes	purulent	TRUE	1	GCA_004798525.1_ASM479852v1
GCA.004798445.1.ASM479844v1	SAMN11371866	human_Kazakhstan:Astana	Kazakhstan:Astana	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.3271375464684	0	0.4289985574559358	0.05922201811184839	5552690	0	840	840	536376	536376	202999	202999	6610.3452380952385	6610.3452380952385	0.8792541993160072	11	5584	NA	NA	NA	ncbi_genomes	purulent	TRUE	1	GCA_004798445.1_ASM479844v1
GCA.013327835.1.ASM1332783v1	SAMN15062758	human_India: Vellore	India: Vellore	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.29615861214374	4.795539033457249	0.42749293650336984	0.05193544708653967	5404901	0	79	79	656032	656032	195123	195123	68416.46835443038	68416.46835443038	0.8887087848602593	11	4729	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_013327835.1_ASM1332783v1
GCA.000599205.1.ASM59920v1	SAMN02363658	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	57.218091697645605	0.4304582246495058	0.04560176488560873	7286426	0	246	246	422828	422828	179356	179356	29619.61788617886	29619.61788617886	0.88778476580974	11	6039	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000599205.1_ASM59920v1
GCA.000613425.1.ASM61342v1	SAMD00008955	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.35130111524164	0.5576208178438662	0.4344250460695856	0.040136961483049016	5270831	0	98	98	305320	305320	155936	155936	53783.989795918365	53783.989795918365	0.8840763439389349	11	5347	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000613425.1_ASM61342v1
GCA.003466635.1.ASM346663v1	SAMN09736602	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.0173482032218	0	0.4317522119836432	0.05074008886986992	5060698	534	87	88	785411	785411	139484	139484	58168.942528735635	57501.86363636364	0.8884721040457265	11	4625	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003466635.1_ASM346663v1
GCA.000598625.1.ASM59862v1	SAMN02363659	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.02602230483271	70.85914911193723	0.43040784216864886	0.051433530887538915	7603407	0	311	311	332624	332624	131989	131989	24448.254019292606	24448.254019292606	0.8930564942794723	11	6318	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000598625.1_ASM59862v1
GCA.000601015.1.ASM60101v1	SAMN02363972	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	100	101.72413793103448	0.4261319087983288	0.05628030903879991	6388611	0	230	230	861798	861798	97464	97464	27776.569565217393	27776.569565217393	0.8967041505579225	11	5520	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000601015.1_ASM60101v1
GCA.003463555.1.ASM346355v1	SAMN09736660	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.15675340768277	0.18587360594795538	0.4333547744470819	0.06028743991418067	5044825	0	139	139	247803	247803	96938	96938	36293.70503597122	36293.70503597122	0.8879749049768823	11	4714	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003463555.1_ASM346355v1
GCA.003473955.1.ASM347395v1	SAMN09734725	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	97.73853779429987	0.18587360594795538	0.43800075986022813	0.053710353834075096	5472193	134	237	238	230846	230846	52143	52143	23089.42194092827	22991.844537815126	0.8845894141526076	11	5348	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003473955.1_ASM347395v1
GCA.003475745.1.ASM347574v1	SAMN09734604	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.15675340768277	0.18587360594795538	0.4359712826812459	0.05190326305950048	5040582	0	249	249	221859	221859	48935	48935	20243.301204819276	20243.301204819276	0.8825367784910552	11	4865	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003475745.1_ASM347574v1
GCA.003852685.1.ASM385268v1	SAMN09780485	human_Russia: Irkutsk	Russia: Irkutsk	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.3271375464684	1.0532837670384139	0.43019372539393236	0.03826986096732096	5206287	0	458	458	78316	78316	23035	23035	11367.43886462882	11367.43886462882	0.8895214574225355	11	4961	NA	NA	NA	ncbi_genomes	appendix	FALSE	1	GCA_003852685.1_ASM385268v1
GCA.000598405.1.ASM59840v1	SAMN02363969	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.14126394052045	60.27777777777777	0.44392984454026563	0.03993681349682451	8029539	0	2566	2566	160040	160040	21556	21556	3129.204598597038	3129.204598597038	0.9111504408908158	11	7757	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000598405.1_ASM59840v1
